user_id,event_date,event_type,from_plan,to_plan,monthly_price_chf
u_00409,2025-01-07,start,,free,0.0
u_00409,2025-07-06,upgrade,free,digital,24.0
u_00410,2026-06-30,start,,digital,24.0
u_00411,2025-12-10,start,,free,0.0
u_00412,2025-11-29,start,,digital,24.0
u_00413,2025-01-02,start,,free,0.0
u_00413,2026-02-26,upgrade,free,digital,24.0
u_00414,2026-04-18,start,,free,0.0
u_00415,2024-11-21,start,,digital,24.0
u_00415,2025-11-16,cancel,digital,,0.0
u_00416,2025-03-16,start,,free,0.0
u_00417,2025-01-19,start,,free,0.0
u_00417,2026-03-15,cancel,free,,0.0
u_00418,2026-01-27,start,,print,59.0
u_00419,2025-02-13,start,,free,0.0
u_00419,2025-03-15,upgrade,free,digital,24.0
u_00419,2025-05-14,cancel,digital,,0.0
u_00420,2026-04-27,start,,free,0.0
u_00421,2025-12-03,start,,free,0.0
u_00421,2026-05-02,upgrade,free,digital,24.0
u_00422,2024-11-26,start,,free,0.0
u_00422,2026-03-21,upgrade,free,digital,24.0
u_00422,2026-06-19,cancel,digital,,0.0
u_00423,2024-11-04,start,,digital,24.0
u_00423,2025-01-03,cancel,digital,,0.0
u_00424,2024-12-08,start,,free,0.0
u_00424,2025-12-03,upgrade,free,digital,24.0
u_00425,2025-10-28,start,,premium,39.0
u_00425,2026-05-26,upgrade,premium,print,59.0
u_00426,2026-02-08,start,,digital,24.0
u_00427,2025-03-14,start,,print,59.0
u_00427,2025-09-10,cancel,print,,0.0
u_00428,2026-03-14,start,,digital,24.0
u_00429,2024-12-12,start,,premium,39.0
u_00430,2026-02-08,start,,digital,24.0
u_00430,2026-04-09,cancel,digital,,0.0
u_00431,2026-05-10,start,,free,0.0
u_00432,2026-01-25,start,,free,0.0
u_00433,2026-01-01,start,,digital,24.0
u_00434,2026-03-06,start,,free,0.0
u_00435,2024-11-29,start,,digital,24.0
u_00435,2025-07-27,cancel,digital,,0.0
u_00436,2025-02-16,start,,free,0.0
u_00436,2025-04-17,upgrade,free,digital,24.0
u_00437,2025-01-14,start,,digital,24.0
u_00438,2025-09-10,start,,free,0.0
u_00439,2026-01-17,start,,premium,39.0
u_00440,2025-11-14,start,,free,0.0
u_00440,2026-02-12,cancel,free,,0.0
u_00441,2026-03-16,start,,free,0.0
u_00442,2025-01-23,start,,digital,24.0
u_00443,2026-01-13,start,,digital,24.0
u_00444,2025-02-10,start,,digital,24.0
u_00444,2025-05-11,cancel,digital,,0.0
u_00445,2025-04-07,start,,print,59.0
u_00446,2026-01-05,start,,free,0.0
u_00447,2026-06-16,start,,digital,24.0
u_00448,2025-11-01,start,,free,0.0
u_00448,2025-12-01,upgrade,free,digital,24.0
u_00449,2024-12-10,start,,free,0.0
u_00449,2025-02-08,upgrade,free,digital,24.0
u_00449,2025-10-06,cancel,digital,,0.0
u_00450,2025-11-04,start,,free,0.0
u_00451,2024-12-01,start,,free,0.0
u_00451,2025-01-30,upgrade,free,digital,24.0
u_00451,2025-10-27,upgrade,digital,premium,39.0
u_00452,2026-04-08,start,,digital,24.0
u_00453,2026-01-05,start,,digital,24.0
u_00453,2026-06-04,upgrade,digital,premium,39.0
u_00454,2025-01-29,start,,free,0.0
u_00454,2026-04-24,cancel,free,,0.0
u_00455,2025-01-03,start,,premium,39.0
u_00455,2026-06-27,upgrade,premium,print,59.0
u_00456,2025-02-03,start,,free,0.0
u_00457,2026-06-16,start,,free,0.0
u_00458,2025-08-19,start,,digital,24.0
u_00458,2025-11-17,upgrade,digital,premium,39.0
u_00459,2026-01-29,start,,free,0.0
u_00460,2025-11-19,start,,free,0.0
u_00460,2025-12-19,upgrade,free,digital,24.0
u_00461,2025-10-04,start,,digital,24.0
u_00462,2025-01-20,start,,free,0.0
u_00463,2026-05-23,start,,free,0.0
u_00464,2025-04-28,start,,digital,24.0
u_00465,2025-10-08,start,,free,0.0
u_00466,2026-01-02,start,,digital,24.0
u_00467,2025-11-28,start,,digital,24.0
u_00467,2026-01-27,upgrade,digital,premium,39.0
u_00467,2026-06-26,cancel,premium,,0.0
u_00468,2026-05-19,start,,free,0.0
u_00469,2025-01-21,start,,free,0.0
u_00469,2026-06-15,upgrade,free,digital,24.0
u_00470,2025-09-11,start,,free,0.0
u_00470,2025-10-11,upgrade,free,digital,24.0
u_00471,2025-07-11,start,,digital,24.0
u_00471,2026-06-06,cancel,digital,,0.0
u_00472,2025-08-30,start,,free,0.0
u_00473,2025-01-12,start,,premium,39.0
u_00473,2025-03-13,downgrade,premium,digital,24.0
u_00473,2025-11-08,upgrade,digital,premium,39.0
u_00473,2026-05-07,cancel,premium,,0.0
u_00474,2025-01-16,start,,free,0.0
u_00474,2025-07-15,upgrade,free,digital,24.0
u_00475,2025-04-12,start,,digital,24.0
u_00475,2026-05-07,cancel,digital,,0.0
u_00476,2025-05-01,start,,free,0.0
u_00477,2025-07-28,start,,free,0.0
u_00477,2026-06-23,upgrade,free,digital,24.0
u_00478,2025-11-01,start,,free,0.0
u_00478,2026-06-29,cancel,free,,0.0
u_00479,2025-11-18,start,,digital,24.0
u_00480,2025-07-17,start,,print,59.0
u_00481,2025-07-15,start,,free,0.0
u_00481,2026-04-11,upgrade,free,digital,24.0
u_00482,2025-02-27,start,,free,0.0
u_00482,2025-06-27,upgrade,free,digital,24.0
u_00483,2025-10-15,start,,free,0.0
u_00484,2025-05-10,start,,free,0.0
u_00485,2024-11-26,start,,premium,39.0
u_00485,2025-05-25,cancel,premium,,0.0
u_00486,2025-07-21,start,,premium,39.0
u_00487,2025-08-30,start,,premium,39.0
u_00487,2026-06-26,upgrade,premium,print,59.0
u_00488,2025-03-05,start,,free,0.0
u_00488,2025-12-30,upgrade,free,digital,24.0
u_00489,2025-10-04,start,,free,0.0
u_00489,2025-11-03,upgrade,free,digital,24.0
u_00490,2025-09-30,start,,digital,24.0
u_00490,2026-05-28,upgrade,digital,premium,39.0
u_00491,2026-01-03,start,,free,0.0
u_00492,2025-11-27,start,,digital,24.0
u_00493,2025-11-30,start,,free,0.0
u_00493,2025-12-30,upgrade,free,digital,24.0
u_00494,2025-05-09,start,,free,0.0
u_00494,2025-12-05,upgrade,free,digital,24.0
u_00495,2026-01-30,start,,premium,39.0
u_00495,2026-03-31,downgrade,premium,digital,24.0
u_00496,2025-09-24,start,,free,0.0
u_00496,2025-12-23,upgrade,free,digital,24.0
u_00497,2025-07-31,start,,print,59.0
u_00498,2025-11-11,start,,free,0.0
u_00498,2026-05-10,upgrade,free,digital,24.0
u_00499,2025-06-10,start,,free,0.0
u_00499,2025-10-08,upgrade,free,digital,24.0
u_00500,2025-09-13,start,,free,0.0
u_00501,2026-01-14,start,,free,0.0
u_00502,2026-04-10,start,,free,0.0
u_00502,2026-05-10,upgrade,free,digital,24.0
u_00503,2026-05-05,start,,free,0.0
u_00504,2025-09-10,start,,digital,24.0
u_00505,2025-09-15,start,,premium,39.0
u_00506,2026-02-07,start,,free,0.0
u_00507,2025-05-08,start,,free,0.0
u_00507,2026-04-03,upgrade,free,digital,24.0
u_00507,2026-06-02,cancel,digital,,0.0
u_00508,2026-03-06,start,,free,0.0
u_00509,2025-09-07,start,,digital,24.0
u_00509,2025-10-07,upgrade,digital,premium,39.0
u_00510,2025-01-11,start,,digital,24.0
u_00510,2025-03-12,cancel,digital,,0.0
u_00511,2024-12-22,start,,free,0.0
u_00511,2025-02-20,upgrade,free,digital,24.0
u_00511,2025-05-21,cancel,digital,,0.0
u_00512,2026-03-09,start,,free,0.0
u_00512,2026-05-08,upgrade,free,digital,24.0
u_00513,2024-12-10,start,,free,0.0
u_00514,2025-04-14,start,,free,0.0
u_00515,2025-05-22,start,,free,0.0
u_00516,2025-01-29,start,,print,59.0
u_00517,2025-05-07,start,,free,0.0
u_00518,2026-01-16,start,,free,0.0
u_00519,2024-11-11,start,,free,0.0
u_00519,2025-06-09,upgrade,free,digital,24.0
u_00520,2026-02-27,start,,digital,24.0
u_00521,2026-03-20,start,,free,0.0
u_00522,2025-06-18,start,,free,0.0
u_00523,2025-01-23,start,,free,0.0
u_00523,2026-06-17,cancel,free,,0.0
u_00524,2025-10-24,start,,digital,24.0
u_00525,2025-01-12,start,,free,0.0
u_00525,2025-05-12,cancel,free,,0.0
u_00526,2025-06-13,start,,premium,39.0
u_00527,2026-06-01,start,,free,0.0
u_00528,2026-06-27,start,,free,0.0
u_00529,2026-01-25,start,,print,59.0
u_00530,2025-05-05,start,,digital,24.0
u_00531,2025-12-26,start,,free,0.0
u_00532,2026-01-04,start,,digital,24.0
u_00533,2025-06-30,start,,free,0.0
u_00534,2025-11-22,start,,free,0.0
u_00534,2026-02-20,upgrade,free,digital,24.0
u_00535,2024-11-08,start,,digital,24.0
u_00535,2024-12-08,upgrade,digital,premium,39.0
u_00536,2025-02-21,start,,digital,24.0
u_00537,2025-09-17,start,,free,0.0
u_00537,2026-01-15,upgrade,free,digital,24.0
u_00538,2025-01-26,start,,digital,24.0
u_00538,2025-09-23,cancel,digital,,0.0
u_00539,2025-01-27,start,,free,0.0
u_00539,2025-04-27,upgrade,free,digital,24.0
u_00539,2025-06-26,upgrade,digital,premium,39.0
u_00539,2026-05-22,downgrade,premium,digital,24.0
u_00540,2026-03-05,start,,free,0.0
u_00541,2026-06-23,start,,print,59.0
u_00542,2025-09-27,start,,free,0.0
u_00542,2025-10-27,upgrade,free,digital,24.0
u_00542,2026-06-24,cancel,digital,,0.0
u_00543,2026-03-07,start,,digital,24.0
u_00544,2026-06-24,start,,digital,24.0
u_00545,2025-01-19,start,,digital,24.0
u_00545,2025-04-19,cancel,digital,,0.0
u_00546,2025-08-12,start,,free,0.0
u_00547,2025-07-03,start,,print,59.0
u_00548,2024-12-28,start,,digital,24.0
u_00548,2025-09-24,upgrade,digital,premium,39.0
u_00549,2026-01-20,start,,digital,24.0
u_00549,2026-03-21,upgrade,digital,premium,39.0
u_00550,2025-08-01,start,,free,0.0
u_00550,2026-01-28,upgrade,free,digital,24.0
u_00550,2026-06-27,upgrade,digital,premium,39.0
u_00551,2025-08-27,start,,free,0.0
u_00551,2026-01-24,upgrade,free,digital,24.0
u_00552,2025-01-22,start,,free,0.0
u_00552,2025-05-22,upgrade,free,digital,24.0
u_00552,2025-08-20,upgrade,digital,premium,39.0
u_00553,2025-02-01,start,,free,0.0
u_00554,2026-04-25,start,,free,0.0
u_00555,2024-12-03,start,,digital,24.0
u_00556,2025-03-10,start,,premium,39.0
u_00556,2026-02-03,downgrade,premium,digital,24.0
u_00556,2026-06-03,cancel,digital,,0.0
u_00557,2025-04-22,start,,free,0.0
u_00557,2025-09-19,upgrade,free,digital,24.0
u_00557,2026-03-18,cancel,digital,,0.0
u_00558,2025-09-05,start,,free,0.0
u_00559,2025-10-14,start,,digital,24.0
u_00560,2025-09-06,start,,free,0.0
u_00561,2024-12-31,start,,premium,39.0
u_00561,2026-03-26,upgrade,premium,print,59.0
u_00562,2025-03-18,start,,free,0.0
u_00562,2025-10-14,upgrade,free,digital,24.0
u_00563,2026-03-10,start,,free,0.0
u_00564,2025-11-20,start,,free,0.0
u_00565,2025-11-28,start,,premium,39.0
u_00566,2025-12-13,start,,free,0.0
u_00567,2026-01-22,start,,digital,24.0
u_00568,2024-12-12,start,,free,0.0
u_00568,2026-06-05,cancel,free,,0.0
u_00569,2025-06-14,start,,free,0.0
u_00569,2026-04-10,upgrade,free,digital,24.0
u_00570,2025-09-21,start,,premium,39.0
u_00571,2025-05-25,start,,free,0.0
u_00571,2026-03-21,upgrade,free,digital,24.0
u_00572,2026-03-11,start,,free,0.0
u_00573,2025-09-03,start,,free,0.0
u_00574,2026-01-24,start,,premium,39.0
u_00575,2026-03-16,start,,free,0.0
u_00576,2025-09-10,start,,free,0.0
u_00577,2026-04-27,start,,print,59.0
u_00578,2025-10-15,start,,digital,24.0
u_00579,2026-03-15,start,,premium,39.0
u_00579,2026-04-14,upgrade,premium,print,59.0
u_00580,2025-05-27,start,,digital,24.0
u_00580,2025-06-26,upgrade,digital,premium,39.0
u_00581,2025-09-08,start,,digital,24.0
u_00581,2026-05-06,cancel,digital,,0.0
u_00582,2025-09-19,start,,free,0.0
u_00583,2025-01-07,start,,free,0.0
u_00583,2025-10-04,upgrade,free,digital,24.0
u_00584,2025-07-07,start,,digital,24.0
u_00584,2026-02-02,cancel,digital,,0.0
u_00585,2026-05-02,start,,digital,24.0
u_00586,2025-11-15,start,,print,59.0
u_00587,2025-01-31,start,,digital,24.0
u_00587,2025-08-29,cancel,digital,,0.0
u_00588,2025-05-25,start,,free,0.0
u_00588,2025-08-23,upgrade,free,digital,24.0
u_00588,2025-09-22,cancel,digital,,0.0
u_00589,2025-02-09,start,,free,0.0
u_00590,2024-11-18,start,,digital,24.0
u_00590,2025-05-17,cancel,digital,,0.0
u_00591,2026-05-09,start,,free,0.0
u_00592,2025-08-12,start,,digital,24.0
u_00593,2025-05-03,start,,digital,24.0
u_00593,2026-03-29,upgrade,digital,premium,39.0
u_00594,2025-10-23,start,,free,0.0
u_00594,2026-03-22,cancel,free,,0.0
u_00595,2024-11-06,start,,digital,24.0
u_00595,2026-05-30,upgrade,digital,premium,39.0
u_00596,2025-04-12,start,,digital,24.0
u_00596,2025-10-09,cancel,digital,,0.0
u_00597,2026-01-03,start,,premium,39.0
u_00598,2025-11-17,start,,free,0.0
u_00598,2025-12-17,upgrade,free,digital,24.0
u_00599,2026-06-17,start,,digital,24.0
u_00600,2025-11-07,start,,free,0.0
u_00601,2025-09-01,start,,free,0.0
u_00601,2026-02-28,upgrade,free,digital,24.0
u_00602,2026-01-22,start,,free,0.0
u_00603,2026-04-22,start,,premium,39.0
u_00604,2026-01-09,start,,premium,39.0
u_00604,2026-03-10,cancel,premium,,0.0
u_00605,2026-06-04,start,,free,0.0
u_00606,2026-01-29,start,,digital,24.0
u_00607,2026-03-27,start,,free,0.0
u_00608,2025-01-10,start,,digital,24.0
u_00608,2025-05-10,cancel,digital,,0.0
u_00609,2026-01-12,start,,free,0.0
u_00610,2025-08-06,start,,digital,24.0
u_00610,2025-09-05,cancel,digital,,0.0
u_00611,2025-09-26,start,,free,0.0
u_00612,2025-12-02,start,,digital,24.0
u_00613,2026-06-09,start,,free,0.0
u_00614,2026-06-19,start,,digital,24.0
u_00615,2025-04-19,start,,digital,24.0
u_00616,2026-01-13,start,,free,0.0
u_00617,2026-01-18,start,,free,0.0
u_00618,2025-05-31,start,,digital,24.0
u_00618,2026-06-25,cancel,digital,,0.0
u_00619,2025-01-13,start,,digital,24.0
u_00620,2024-11-30,start,,free,0.0
u_00620,2025-05-29,upgrade,free,digital,24.0
u_00621,2026-01-27,start,,free,0.0
u_00622,2025-09-05,start,,free,0.0
u_00622,2026-02-02,cancel,free,,0.0
u_00623,2026-06-20,start,,digital,24.0
u_00624,2025-08-24,start,,digital,24.0
u_00624,2025-10-23,upgrade,digital,premium,39.0
u_00624,2025-11-22,cancel,premium,,0.0
u_00625,2026-06-15,start,,free,0.0
u_00626,2025-07-17,start,,digital,24.0
u_00626,2026-05-13,cancel,digital,,0.0
u_00627,2026-02-02,start,,digital,24.0
u_00628,2024-12-31,start,,digital,24.0
u_00628,2025-01-30,cancel,digital,,0.0
u_00629,2025-09-27,start,,free,0.0
u_00630,2026-02-08,start,,free,0.0
u_00631,2026-05-07,start,,free,0.0
u_00632,2026-02-23,start,,free,0.0
u_00633,2024-11-27,start,,free,0.0
u_00633,2026-01-21,upgrade,free,digital,24.0
u_00633,2026-05-21,cancel,digital,,0.0
u_00634,2025-06-19,start,,free,0.0
u_00635,2024-12-05,start,,free,0.0
u_00635,2025-01-04,upgrade,free,digital,24.0
u_00635,2026-05-29,cancel,digital,,0.0
u_00636,2025-01-08,start,,digital,24.0
u_00636,2025-06-07,upgrade,digital,premium,39.0
u_00637,2025-12-17,start,,free,0.0
u_00638,2026-01-06,start,,digital,24.0
u_00639,2026-01-26,start,,free,0.0
u_00640,2026-03-26,start,,digital,24.0
u_00641,2026-01-15,start,,free,0.0
u_00642,2026-02-08,start,,digital,24.0
u_00643,2024-12-06,start,,digital,24.0
u_00643,2026-04-30,cancel,digital,,0.0
u_00644,2025-03-12,start,,free,0.0
u_00644,2025-06-10,upgrade,free,digital,24.0
u_00644,2026-04-06,cancel,digital,,0.0
u_00645,2025-11-08,start,,digital,24.0
u_00646,2026-03-21,start,,free,0.0
u_00646,2026-05-20,upgrade,free,digital,24.0
u_00647,2024-11-04,start,,digital,24.0
u_00648,2025-09-13,start,,free,0.0
u_00648,2026-02-10,upgrade,free,digital,24.0
u_00649,2025-12-18,start,,free,0.0
u_00650,2024-11-22,start,,free,0.0
u_00650,2025-04-21,upgrade,free,digital,24.0
u_00651,2025-07-09,start,,premium,39.0
u_00651,2026-02-04,downgrade,premium,digital,24.0
u_00652,2026-04-17,start,,free,0.0
u_00653,2025-12-14,start,,digital,24.0
u_00653,2026-06-12,cancel,digital,,0.0
u_00654,2025-03-14,start,,free,0.0
u_00654,2026-06-07,upgrade,free,digital,24.0
u_00655,2026-03-17,start,,free,0.0
u_00655,2026-04-16,upgrade,free,digital,24.0
u_00656,2025-06-01,start,,free,0.0
u_00657,2026-03-17,start,,premium,39.0
u_00658,2025-04-27,start,,digital,24.0
u_00658,2026-05-22,cancel,digital,,0.0
u_00659,2025-10-17,start,,free,0.0
u_00660,2025-07-06,start,,digital,24.0
u_00660,2025-12-03,cancel,digital,,0.0
u_00661,2025-04-09,start,,free,0.0
u_00661,2025-05-09,upgrade,free,digital,24.0
u_00662,2026-04-10,start,,free,0.0
u_00663,2025-02-06,start,,free,0.0
u_00664,2024-12-31,start,,free,0.0
u_00664,2025-11-26,upgrade,free,digital,24.0
u_00665,2025-05-28,start,,free,0.0
u_00665,2025-09-25,upgrade,free,digital,24.0
u_00666,2026-01-08,start,,digital,24.0
u_00666,2026-02-07,cancel,digital,,0.0
u_00667,2026-02-12,start,,free,0.0
u_00668,2026-06-30,start,,premium,39.0
u_00669,2025-04-25,start,,digital,24.0
u_00670,2025-07-14,start,,digital,24.0
u_00671,2025-01-17,start,,digital,24.0
u_00671,2025-02-16,cancel,digital,,0.0
u_00672,2025-10-06,start,,premium,39.0
u_00673,2026-06-29,start,,free,0.0
u_00674,2026-01-02,start,,free,0.0
u_00675,2025-10-20,start,,free,0.0
u_00676,2025-07-03,start,,premium,39.0
u_00676,2026-01-29,cancel,premium,,0.0
u_00677,2026-05-01,start,,free,0.0
u_00678,2025-09-07,start,,digital,24.0
u_00679,2025-01-17,start,,digital,24.0
u_00680,2025-06-13,start,,free,0.0
u_00680,2026-06-08,upgrade,free,digital,24.0
u_00681,2024-12-19,start,,premium,39.0
u_00681,2025-07-17,cancel,premium,,0.0
u_00682,2025-02-16,start,,free,0.0
u_00682,2025-07-16,upgrade,free,digital,24.0
u_00683,2024-11-13,start,,free,0.0
u_00684,2025-08-15,start,,digital,24.0
u_00684,2026-03-13,cancel,digital,,0.0
u_00685,2025-11-18,start,,free,0.0
u_00685,2025-12-18,upgrade,free,digital,24.0
u_00686,2025-05-29,start,,free,0.0
u_00687,2025-07-23,start,,free,0.0
u_00688,2026-06-01,start,,free,0.0
u_00689,2026-01-19,start,,digital,24.0
u_00690,2025-09-22,start,,premium,39.0
u_00691,2025-04-16,start,,free,0.0
u_00691,2025-06-15,upgrade,free,digital,24.0
u_00692,2026-04-18,start,,free,0.0
u_00693,2025-03-12,start,,free,0.0
u_00694,2025-05-16,start,,premium,39.0
u_00694,2025-07-15,cancel,premium,,0.0
u_00695,2026-04-26,start,,digital,24.0
u_00696,2025-09-18,start,,free,0.0
u_00696,2026-05-16,upgrade,free,digital,24.0
u_00697,2026-01-16,start,,free,0.0
u_00698,2025-10-17,start,,premium,39.0
u_00698,2026-04-15,upgrade,premium,print,59.0
u_00699,2025-12-01,start,,premium,39.0
u_00700,2025-04-27,start,,free,0.0
u_00700,2025-10-24,upgrade,free,digital,24.0
u_00701,2025-03-16,start,,digital,24.0
u_00701,2025-09-12,cancel,digital,,0.0
u_00702,2025-05-14,start,,free,0.0
u_00702,2026-01-09,upgrade,free,digital,24.0
u_00702,2026-04-09,cancel,digital,,0.0
u_00703,2025-01-23,start,,free,0.0
u_00703,2026-06-17,upgrade,free,digital,24.0
u_00704,2026-04-01,start,,digital,24.0
u_00705,2025-04-16,start,,free,0.0
u_00705,2025-10-13,upgrade,free,digital,24.0
u_00706,2025-09-29,start,,free,0.0
u_00707,2026-02-01,start,,premium,39.0
u_00708,2026-01-29,start,,digital,24.0
u_00708,2026-03-30,cancel,digital,,0.0
u_00709,2025-08-05,start,,free,0.0
u_00709,2026-05-02,upgrade,free,digital,24.0
u_00710,2025-09-01,start,,digital,24.0
u_00710,2026-01-29,upgrade,digital,premium,39.0
u_00711,2026-06-27,start,,digital,24.0
u_00712,2025-12-16,start,,digital,24.0
u_00713,2026-02-18,start,,print,59.0
u_00714,2026-04-22,start,,digital,24.0
u_00715,2026-01-30,start,,free,0.0
u_00716,2025-02-04,start,,free,0.0
u_00716,2025-05-05,upgrade,free,digital,24.0
u_00716,2025-11-01,cancel,digital,,0.0
u_00717,2025-09-29,start,,digital,24.0
u_00718,2025-01-06,start,,print,59.0
u_00718,2026-03-02,cancel,print,,0.0
u_00719,2025-12-01,start,,free,0.0
u_00720,2026-05-29,start,,free,0.0
u_00721,2025-09-13,start,,digital,24.0
u_00721,2026-04-11,upgrade,digital,premium,39.0
u_00722,2025-08-01,start,,free,0.0
u_00722,2026-02-27,upgrade,free,digital,24.0
u_00723,2024-11-26,start,,free,0.0
u_00723,2024-12-26,upgrade,free,digital,24.0
u_00724,2026-06-02,start,,premium,39.0
u_00725,2025-01-06,start,,digital,24.0
u_00725,2025-09-03,cancel,digital,,0.0
u_00726,2024-11-30,start,,premium,39.0
u_00727,2025-03-20,start,,digital,24.0
u_00728,2024-12-18,start,,free,0.0
u_00728,2025-02-16,upgrade,free,digital,24.0
u_00728,2025-08-15,upgrade,digital,premium,39.0
u_00728,2025-10-14,cancel,premium,,0.0
u_00729,2025-08-17,start,,premium,39.0
u_00730,2025-09-14,start,,free,0.0
u_00731,2025-05-07,start,,free,0.0
u_00732,2024-12-07,start,,premium,39.0
u_00733,2025-01-09,start,,digital,24.0
u_00733,2025-06-08,cancel,digital,,0.0
u_00734,2025-06-27,start,,premium,39.0
u_00735,2024-12-14,start,,free,0.0
u_00735,2026-02-07,upgrade,free,digital,24.0
u_00736,2026-01-01,start,,print,59.0
u_00737,2025-02-20,start,,digital,24.0
u_00737,2025-04-21,cancel,digital,,0.0
u_00738,2025-04-29,start,,digital,24.0
u_00738,2025-10-26,upgrade,digital,premium,39.0
u_00738,2026-05-24,downgrade,premium,digital,24.0
u_00739,2025-07-04,start,,premium,39.0
u_00740,2025-07-20,start,,free,0.0
u_00740,2026-06-15,upgrade,free,digital,24.0
u_00741,2024-11-02,start,,digital,24.0
u_00741,2025-07-30,cancel,digital,,0.0
u_00742,2025-01-09,start,,digital,24.0
u_00742,2025-04-09,cancel,digital,,0.0
u_00743,2026-03-24,start,,digital,24.0
u_00744,2024-11-01,start,,premium,39.0
u_00745,2025-09-11,start,,digital,24.0
u_00745,2025-10-11,cancel,digital,,0.0
u_00746,2025-09-05,start,,free,0.0
u_00747,2025-05-21,start,,free,0.0
u_00748,2025-07-31,start,,print,59.0
u_00749,2026-01-28,start,,print,59.0
u_00750,2026-03-09,start,,print,59.0
u_00751,2025-03-30,start,,free,0.0
u_00752,2025-05-14,start,,free,0.0
u_00752,2025-08-12,upgrade,free,digital,24.0
u_00752,2025-10-11,upgrade,digital,premium,39.0
u_00753,2025-03-17,start,,digital,24.0
u_00754,2025-09-02,start,,digital,24.0
u_00755,2025-12-22,start,,free,0.0
u_00756,2025-03-07,start,,digital,24.0
u_00756,2025-09-03,cancel,digital,,0.0
u_00757,2025-05-20,start,,free,0.0
u_00757,2026-04-15,upgrade,free,digital,24.0
u_00758,2026-05-12,start,,free,0.0
u_00759,2024-12-05,start,,free,0.0
u_00759,2025-06-03,upgrade,free,digital,24.0
u_00760,2025-08-21,start,,free,0.0
u_00761,2026-01-06,start,,free,0.0
u_00761,2026-05-06,upgrade,free,digital,24.0
u_00762,2025-01-22,start,,premium,39.0
u_00763,2024-12-04,start,,digital,24.0
u_00764,2025-01-18,start,,premium,39.0
u_00765,2026-05-03,start,,free,0.0
u_00766,2024-11-07,start,,free,0.0
u_00766,2025-03-07,upgrade,free,digital,24.0
u_00767,2025-02-06,start,,free,0.0
u_00768,2024-11-23,start,,digital,24.0
u_00768,2025-06-21,cancel,digital,,0.0
u_00769,2025-01-09,start,,free,0.0
