user_id,signup_date,initial_plan,country,acquisition_channel,email_hash
u_00217,2025-01-16,free,CH,paid_search,effff7220132eb3e64e736b64c385863685a443696717787f8138347e40f1bb3
u_00218,2025-01-13,free,CH,referral,d8d35457be65d74be6b3c11859f7664573a2114cf4c05171680e661f24a46da5
u_00219,2026-05-10,free,CH,organic,69991e0b419f681163d0443ed748c75d2b6bf552663d3a8a7b3dde6586bc4ac0
u_00220,2025-07-07,free,CH,paid_social,e7394fd2d8ce2b8f06d122cf9752d9752addb05400b287f0488dd935688de650
u_00221,2025-04-28,free,DE,organic,2263ef5e3167270b947e1c7d9e32e935ac8505015af6b1c730e98a6518ff861f
u_00222,2025-09-05,digital,DE,paid_social,55fd0a0a04fdf3f90bd16199d8549f586378cdd77510d0088cbda444b8af2f58
u_00223,2025-12-08,free,CH,referral,ac814ded063ad73be1a311562fedbbd179af48ce9e013ee86ff6f409d9c45da4
u_00224,2026-05-30,free,DE,paid_social,ce91b239ef83e53435d3b2d0d7dcc5d9d71077e012538b30fbfdc4f0ade845af
u_00225,2025-04-18,free,DE,paid_social,68730c0110bc94f26c18e75655bbb2dbc19aaf582cab354c3f6efe449dcb0df8
u_00226,2026-05-08,free,DE,paid_search,81eb1f2eade46db3d8db9d31e98ce49f6c76f4ac2d01faf119ea59828efbf9f2
u_00227,2024-11-18,free,DE,paid_search,6f638c7a3a9508a5a525b9601047dc35521cb780aac5c1af6527f2e34530a9d7
u_00228,2025-09-26,free,CH,referral,009ff0d4b8507b4736ee19065f4d4a274d01bf1b9790228ab0617a005a980555
u_00229,2025-11-17,free,CH,organic,6f0f5bc2c7f5ce32277c7e1f0bebd3f6f9d1b8a4102114d5f2a830f86803a7cd
u_00230,2025-01-07,free,CH,referral,48d008e60dd2a1cf28f8a3144160622583a37f16a3639a48a88c6c42110c205b
u_00231,2025-01-19,digital,CH,paid_social,2fc72d6c386d94f2f879d5a691fc7a53fb0abc50ab6d8d125bcbfe059fec87eb
u_00232,2025-07-22,premium,DE,newsletter,6d8d39184602b1c7ba73b7e84d929434fcc1006ac73c4bb0c3080ddd42eb45a4
u_00233,2026-06-06,free,CH,organic,493b2416e0166db63abe021c8d849d2297170fc749f78f0f11066f7da994ed23
u_00234,2025-10-21,free,CH,paid_social,19e7ba05070ba4268ab3743ac324c974dca6d69381e175b441bd7028d4da9011
u_00235,2026-05-13,digital,DE,organic,ef85f178b7930cc0756ce235e05114789418126ef1615618e3626db07e8b59b0
u_00236,2026-02-10,digital,CH,direct,d6a986b6a71e1da59e2cb38039cccae663561da37f9793fee5d28d85c718a343
u_00237,2025-08-26,free,DE,paid_social,4542898d31fb0045b89b4685990bff4cdf5c563ad549f1d888fb5e390d8b18bb
u_00238,2026-01-29,free,CH,paid_social,daf06869312646bfa1d8c1c509d7e98858474f7342b79b641b6a633190e33a68
u_00239,2024-11-13,free,CH,referral,19f9e9526e1d1148d20dfbbb743a0c6676640b807244180fe75a7366347bf54e
u_00240,2025-01-08,digital,CH,paid_search,2a6ba3c86673e6c417eca6455b2bc983833048a591c64a4c036a1080554e55cd
u_00241,2026-02-28,free,CH,paid_social,34adea2a3d4964fa1264c07d6c5a7c054d404b2e482b9b039f6696d514550317
u_00242,2026-02-05,free,CH,newsletter,c9a0e1a92f029b65d3e00c505f36edb15aabce970edfa92ca2912719fb92fe66
u_00243,2025-03-10,free,CH,organic,381b0518bf2aa9884db103fc42ce30bbb75783fe3e88e84ef75b251be0e5ffff
u_00244,2025-09-18,free,CH,direct,7a6cf1b1c50fe4225c2ea36d88939e7147000c81a33ba95f657dad0de0b57f9a
u_00245,2025-10-28,free,CH,newsletter,64fe46e5b1c38bcba50140b084f987c9ebd8e8f536e24cdc56712d28829ce9a9
u_00246,2026-03-28,digital,DE,direct,e2dfa32f4fca33dd26a8b956146c0e7a92a7c48f314b13429c56acb51fe5413f
u_00247,2025-10-26,free,CH,newsletter,17fd878b2bce5d38447fe1616e6fffd6efa41b5754d6a8341b3b58c7d58262bf
u_00248,2025-07-17,free,CH,paid_search,5fb91c62d0e6d23e1957caa5f8cada99f5813b08895101400abd505c6420b4ea
u_00249,2025-06-20,free,CH,paid_social,b75e410faee8b8ac00bf7dd7fa89f42f56b27f6bfce2e88c97ecb5c580ccdfa6
u_00250,2025-07-27,digital,FR,organic,71b407a45d7833bed14298b792c9fc217564110f6fad4883bf99305b60afeb00
u_00251,2025-11-30,free,DE,referral,74f6241928bb10b3465c53b3a796800c9215cbc558d583868d78bd4f991941c2
u_00252,2026-03-27,free,OTHER,organic,aeafe4f9f833131618c199dfc51db62069396766ee88adc64de473f60a2e310a
u_00253,2025-08-16,free,AT,newsletter,daa62435107769785fc229c1d7bcfd3886deefeede89b6ad5e31d2d997cd6501
u_00254,2025-03-21,digital,CH,organic,471ad4bf70441674d100f46c8f09b258ff4ae1f0dd03fb05dc700a4e571e594a
u_00255,2025-03-13,digital,CH,organic,3d4e84618bf59e47edacece564bffa070dda99975ce4d84fb308d20d68dbcfa9
u_00256,2026-01-17,premium,CH,organic,1893f06466f024a1bcffa36a060d87f4fe083d200ee5df869e23b8acad25de31
u_00257,2026-02-19,digital,AT,referral,04581fcf341b98cc8b5a82931695a75497357ecf870f70a29c04e0a10d2193d0
u_00258,2025-01-07,free,CH,organic,1cb09959fcd6fb14a4b08849228767310bbdfbc8f55911ee45d98241c8b1ec05
u_00259,2024-12-18,free,CH,organic,e0decf56b44a9689de80dedb565d0c77e3b3fcca978843bb773e2cc56fb2eb4c
u_00260,2025-10-20,free,AT,organic,65df5531e9118b58cc8e92781cbec8fd5655aa630cf08f87638cf9288075ae58
u_00261,2025-01-20,digital,DE,paid_search,1d984eb7c7b84d793d669f9efe066737a7d61252137c6e1985617b1bbb18dda3
u_00262,2026-02-25,digital,IT,direct,7846629f53b6d0513022d786e943a7bc9d37851f2a5f21571b7e10ba1f2fbf98
u_00263,2025-05-05,free,CH,paid_search,b356cde2fd77210a14a6fb0d2c499a52c228e58c7c7b27388a9c6f1bec27c114
u_00264,2025-01-20,premium,CH,organic,d747dc50c8181f9d9768ef7c957ae41356db4912401a1abd3923073cb49f74c2
u_00265,2026-05-05,free,CH,organic,c50c76594dd3f5d08a017c591da9b9fe5d2346a53da0c20442d964b02bd281cc
u_00266,2025-01-27,free,CH,organic,eaff77293315b8d7d8ac4deff424e2339a6dbe7acf80f000738ea2c76b1769f8
u_00267,2025-04-17,free,CH,paid_search,613342b9c25ac69432ff3cfd3ea854ff4b722c35be07d0e3d7186772bbc623ee
u_00268,2025-01-23,premium,CH,organic,5ad46c1b76c952368941da0fa275bd36f087757fa982dd8338af724f2f8f1e7d
u_00269,2025-01-10,premium,DE,organic,77eb55f81c919d0f33f4f28c38aa379fc37de15a2bc155d1a7291eb0fa2e73b2
u_00270,2024-11-16,free,CH,organic,92ee13b7a30cd92353943894f28d062fae34252e206edbc931bd984ede0777d7
u_00271,2024-12-10,print,CH,paid_search,bf84d9bd909a7d80d8f83d7909a34812b9e8ab637d516f5641240c22b21cbde3
u_00272,2025-01-30,premium,AT,referral,a0649ec386f782471853461c9e8383a521c72e38576d63ada0ec4247b7640bc5
u_00273,2024-12-09,digital,CH,organic,438136a518e5edf7b83f3fd8677c176430a0d1a2461948d65654022bafc4b2eb
u_00274,2025-10-17,premium,CH,paid_social,246df66e35472f1a5101c938e0013938935cbf45790e3b920d87889e3ce6cd4d
u_00275,2025-12-21,free,CH,paid_social,415fd568bfd0d5b16cbfe1e08bff7a0a2b14e93c0787cf7ce0ec0719497c8bac
u_00276,2025-07-04,digital,CH,newsletter,419c75739552cfc1ff299e8a44ea24f0669c4e1491a76c9ec4e8ea09742db369
u_00277,2025-05-10,digital,DE,organic,1deec137f57e98dcbf119f11215b9fd6a20c28add7a27ff7bb153abb1c0517b6
u_00278,2025-09-10,digital,CH,newsletter,2905a88fe8b5b79b567a96d90a7341d4dbd24150906fe66fa28083c5ea1618c6
u_00279,2026-04-02,free,CH,newsletter,075516a3288ebe0a3bc9b92aaad7eca7092915b75f8a1fc39cd0516df131d2ef
u_00280,2026-03-16,digital,OTHER,direct,421e757fb9ebe10cc0f69eee84e38031e8eb6b557e043f18405590f5feaf1327
u_00281,2024-12-02,print,CH,newsletter,388e3f595dd7013011ba94faf418062aee5d887067ccdc91b407a699d32eba51
u_00282,2025-02-02,free,DE,organic,a9ac7e1098bd6ccb7bc908907a07fc3fd42cd8bf0b1ef9bf68a238aad443dd99
u_00283,2025-03-13,print,CH,direct,dcd57ca9cb84dd779e479a5d82f5000264bf66a904ada25007d311db32aa0549
u_00284,2025-03-22,free,FR,newsletter,04a571449822faec60af7dea29249f38a76303b1e5b43c4f98062c4007296655
u_00285,2025-10-03,free,CH,organic,9c58e19ea6114de2723399802f86dcfefac0fd5919219bd391245b88a754a978
u_00286,2025-07-20,free,CH,organic,af1cc3c60a266b20075fc67bb58dde7a29b3bfcef3a662ebcbe5605dad85e0c2
u_00287,2024-12-06,digital,AT,direct,e88c851f41f40a128dfb9fb450d4919cba8137f514905f0372f3b73efe50b6b9
u_00288,2025-06-19,digital,AT,organic,d208f1d354b99368eb69933c39d78caf6bd8f59a8171d23dcc2e8f0d6604b2c1
u_00289,2025-09-16,free,CH,referral,42b50d96d1fec9cb9f0218140a9212e152ada7c4c8c0e6bb85010b1d4828cbed
u_00290,2025-01-06,digital,CH,paid_search,3f1cd45c63b4fd35c7e35bfa765e88c445a427e5fc659a5cf43dbbfd04af0ffc
u_00291,2026-03-03,free,CH,referral,766a150c773e9b11a2d396054a39800a6f474af11baecd81903e67b202acf801
u_00292,2024-12-08,free,DE,organic,245d1e461ff371693a0cdf85014ce060dfa23189c53b287249eb4d09bee3cb9e
u_00293,2026-05-08,premium,DE,referral,3521b578318084104a1c841a7d97d435f2e9e42b3c062d9a5139fd7d61daa2d9
u_00294,2025-01-05,digital,CH,paid_social,8e2aed7c9b2085924684bcd6fda2d9a7d2129bbf5a0a2e429c03b9849bad79df
u_00295,2026-03-10,digital,CH,direct,44441d840650ca65d7e72dd4182f1e1afdcf1be870cb33d561d865a22ec6b3eb
u_00296,2026-04-22,digital,CH,organic,6b6b1b0df7ca0f2c5c1189048d229dc6153ae9006cb0ba01ac4595800cb3a4f5
u_00297,2026-06-16,print,DE,organic,562d548c3bba32006009a24f8a1d6e7c58c8606a2a09ba178f93d0edc7992300
u_00298,2026-02-08,free,CH,organic,7e96db3223fc5f02a87688847afa868bd79a673f527813230416bb922509b3c6
u_00299,2026-01-28,free,CH,organic,1e77c38a4976f6939f5ed33e847dc2c3c49034fa60f469d3984b6211b35e3526
u_00300,2025-11-23,free,OTHER,direct,12b2a87d647050dfecf1cf9f07ffac8fa4814ee61a1a392ebefe58a41e49b01b
u_00301,2026-01-28,digital,CH,organic,41735445a81405534f0cf1abbbb45df6aba1db6159457f4895421ec8fc266625
u_00302,2025-01-17,digital,CH,organic,18ca790e0989e688626c4edcd48bebc351bbdc8bda91681d668afe4a9ba5399a
u_00303,2025-09-20,digital,CH,newsletter,775f2488148111cffe29d9b79a84e0052ec8d41ea60144ad85c25b086b0bb1b9
u_00304,2025-09-13,free,CH,organic,841e3978e5396e573cec6dd0840480c5c0a623fb4cef62b83f56d4990f97b9a5
u_00305,2026-03-20,free,AT,organic,4f5cf1755b8f27eec7d0bb54eb39d23dd6527a9c57b304f277b1048a3ac03710
u_00306,2025-08-22,digital,CH,paid_social,e470d1686b2cf7d2c31ae9de62a54ce2e265264bbd039e7420888d0fbe66a33d
u_00307,2025-06-28,print,CH,paid_search,ced19c28391291ce38fcb0c5c6f10843453051a6cf58f54d448bfc5d6d2092e9
u_00308,2025-11-21,free,CH,newsletter,a3b4c4bc9f83e93f545a72128644008150af1eb11d92bb27184aafd1c9d0e0c8
u_00309,2025-04-03,free,DE,paid_social,0faaf83cc8032f4feb36be89bede4d08ba23c8528e6ed8d0738018cb21e9cc68
u_00310,2025-01-18,free,CH,paid_search,814fd04d43f0c0f84aa9beb4dc30baa97019eb415f3718316354b32ae81e4025
u_00311,2025-09-01,free,CH,paid_social,c9604fdcb8b90a671c4221c8f0089588a6c60317ba045b42cdf1285e940dd2fc
u_00312,2025-07-20,free,CH,newsletter,55f051b23dc5aab5aa6e518b770ea9c8fbaa85203f5fae7789aab2d3c7b7894c
u_00313,2025-03-10,free,CH,paid_search,d6c2189bee8d95916cfeb565d6c14006ab09c09056a03782fd6d9d4eeecdc87c
u_00314,2025-06-15,digital,OTHER,referral,039dcb582dd9976403bf0f599af97fb20236b75a4dd74db2166cef9486a869ad
u_00315,2025-06-14,free,DE,paid_search,aec44b4d73a28360d9af84a0bb1c170c2db8bab2462504f682cf078a94c9c7d2
u_00316,2025-05-17,free,DE,paid_social,5c66b8bb569aa67866d5527d8159fcb14abae1914e96597f48b6aade71a126db
u_00317,2025-06-24,free,CH,referral,5c87e9729449c2db9607180af86a813d8b2d0c86714a0174a27bfffd51c6cc13
u_00318,2025-12-24,premium,CH,organic,ff2f52d07d3e2a50ffcce5df847338b247b7b7a0958f9018c58fcef3c9808ac5
u_00319,2025-04-25,free,IT,paid_search,1c9c2758a7695d2675d7f1bdcbbc720b77ca3a95e75ce2bf6d869f9c17a328c6
u_00320,2026-05-25,free,CH,organic,ca1feca9c2a10731f8e33bb193b1b4b15735aa93511995616ce35f532f065221
u_00321,2026-05-01,free,DE,referral,6a282bfca356d53360cf2b18cd580e49d763bb746114de672870f4912d4780ba
u_00322,2025-09-02,digital,CH,paid_social,a8ab878e2cbeb8c55b100230948ca9f6ec2c48783df788fab832a0e91efa1765
u_00323,2025-05-18,premium,CH,paid_search,c010614aeddc693a3360781222bb02c4b8e83f230400ddcaed89d7ea2d5ebdec
u_00324,2025-09-20,free,CH,organic,e093be32a9dafa157bae05722c49de50381a9ca0e232cd7275e37ad04d54a4dd
u_00325,2026-03-14,free,CH,direct,a3dce2c9cd45c723a7cef1db55f3ddc9d6d77bb9a24cf67e9c859b663b32da14
u_00326,2025-11-30,free,CH,paid_search,25e3b3b8278fa5d63259341e4d2124bb16b2f8936c5a4b44ec513ca3d48afdd7
u_00327,2026-02-10,digital,CH,organic,5a1f3ba7ae1077dad56973a9c885e4c0224d9b2db452db890e78602e0383f320
u_00328,2025-09-19,premium,CH,organic,ce482dcc1be387b6c965ecf03773b78b1379d1b88031ae3a4f2db7f1446482eb
u_00329,2025-11-16,free,CH,paid_social,235ef2973a90427ac705f660381b6057552ed2fcf4b85f8763e8bf049a2206b2
u_00330,2025-04-19,free,AT,organic,2c0a0b39d456f3027c92f7eebc688d6b8e833219a401fba145e628be7a15a046
u_00331,2026-01-13,digital,CH,newsletter,5fb0ea6753d7bac90953bf2802c7cb8600964c3f602f86960953b85c4bffaf0a
u_00332,2025-02-17,digital,DE,referral,af9bc303ae8ddff47e0f832770307a8e251772d219658ba38d780830c31fac21
u_00333,2025-12-31,free,CH,organic,773b878e89a70a6edd244ea39c95d96bddec6c4039b9d21c94984a4f962a689d
u_00334,2026-03-23,free,CH,paid_social,15d06556da6ea3eccc48c4e2ceac504c111b4aab050219ebcaccda9dbd2f61cb
u_00335,2025-01-16,free,CH,organic,c2940a00db29a2685032ffabda5ea0637a9559d65fedea1adbd3e70320e9c4eb
u_00336,2025-11-03,digital,FR,organic,ff1f8afd0d2f52f3724d9aaa69eeb9fdcc307a7f9fd728ba833910c79913b444
u_00337,2025-01-04,digital,CH,paid_social,9fd474505c70f11e09144f94a1d2d9679606acd2225e451c40de0a58e380b7e6
u_00338,2026-01-10,digital,AT,organic,a846f0279069a9c7785866f5d61a9c28c70f5ee79f143655cca872634473d63b
u_00339,2024-12-31,digital,CH,newsletter,a8750bae0eca4af11e631e0c330ac7410a3b1ebf0c62f5a52596cac8db965f75
u_00340,2026-05-16,free,DE,paid_social,80bd23d08fa36be49faa09ad5470ba0029ddccf500aef66bf41623da83998a01
u_00341,2025-01-18,free,DE,organic,a9024c062a7b03eaf1ddf53a1e73ce81dbba73446f70753a1b6ce107b3ba6b10
u_00342,2026-06-01,free,IT,direct,3476f187e1114bf0951e87300aab5de2d3c88b1935f6de2fd17001ad9a770568
u_00343,2026-02-08,premium,CH,paid_social,96942436ac4ff3cfc40a42d49b18a5f9f2878a1695b22dc1516eb1d2cf1a1587
u_00344,2025-10-19,digital,FR,organic,c238c3957687ef6192a0dc9c097ffcb5e2a674d594d895f759175bc3022f4b03
u_00345,2026-01-29,free,CH,paid_social,4dd13aebff942357d7382f6221cb0485b5ef3560b0a71fabb5e6f20349f28b28
u_00346,2026-02-04,free,DE,direct,ef7d20768d977e0200d909a168dd0bf737a33453619c17b79f6b04d624c10963
u_00347,2026-05-23,digital,CH,paid_search,d21251a5ade115703504136b1b6543b4cd826674e886e99f4feff9dd139ca215
u_00348,2025-03-25,digital,CH,paid_search,58e0e13f69669ddbc503afbdc27e6d0ad900b05a1b86d29916265c33d6fbd79b
u_00349,2025-10-17,digital,CH,paid_search,54201f4edb2acf99d1735e8731c41d57e59e3e7906ebceef656f73f2a1f25c01
u_00350,2025-01-04,free,DE,paid_search,27d43c175123980ca4780bcd608fb55e387653e33ce72596acc54f7be7a3f216
u_00351,2025-11-04,premium,CH,organic,551926b48fd25fe4f2f61e2aad20adbae0dad9fcbfc28260ef572d325a76246f
u_00352,2025-01-29,digital,CH,paid_social,c2f6288ce136c8daa3fa70934fed8db9795991a43d1e3bd1aa40c05ccadcdd56
u_00353,2025-09-30,digital,CH,newsletter,f00c17ce9f043839b064b721dc38254389fe8e22d5110a1e1dde05b160a69280
u_00354,2025-10-04,digital,DE,referral,f95b5fd0d2573a100ad08ec40bd0499277f9abc688d6ab15992b999bf61c0290
u_00355,2025-08-25,premium,CH,organic,53e9df9ffe4ad24ee9afcbbf088363df8d58c3e3cc3c0eb75fd995d549c21bc4
u_00356,2025-09-16,premium,CH,paid_search,d60da29b3597d0afa3cd8744a789375d943c33faa1b298dfeba93cebf5913f78
u_00357,2026-01-23,digital,CH,organic,6a7576047005788c1606d34b1af14061193e499a897d6c1f9fe92179dcccc14d
u_00358,2026-02-06,free,CH,paid_search,d12e8d55788b51a8918cd544189d8b469ca89df0eefb831af4a06779490d4a0b
u_00359,2025-09-06,free,CH,paid_social,63261541f617e326751c9766f961103507753239cd65e7938edb6155cbdd4060
u_00360,2025-10-23,digital,DE,paid_search,6f3b4d864503825af83d86f6b2d37dbbdea1c25bdc4e6d2f2605fce12427b1bb
u_00361,2026-05-12,digital,DE,newsletter,a8fd1bcca87dbcb41e9f4d2ac650526b321ea290cc283ff02eafc90825058c54
u_00362,2025-01-12,free,CH,paid_search,c29c341dd91888602f1792b43e4a3a8bec8922b18c4ad7b2aa27d7a290ef0c3a
u_00363,2025-01-11,free,CH,paid_social,f0a6e57363d87ceb45654575e25a5b79e8fc305993c79fa8a1ad93540b519c91
u_00364,2025-01-01,premium,CH,newsletter,1b94ee0003e1d46c3136f2353365382a2fc008bc8a07485476bfc77bd2f67b2f
u_00365,2025-12-04,premium,CH,referral,a868af426d275d573e8f179e02b0f92add3ba35d9c934d613455154560c55954
u_00366,2025-07-22,print,CH,newsletter,f11edbb09ee5b3ecbfd1352d1b90cdbb009f35a0509ffa33031e022bd27f5ddf
u_00367,2026-01-26,free,DE,newsletter,7269ad200626255592f26f3fb643ba4227f6bc84a79e438ce49407a8c9cdb3c6
u_00368,2025-12-14,digital,CH,paid_social,9d94fef0663c91a55eb26e82f1228ffd839c3e8df5b59c4ac477d9e4ee93ac3a
u_00369,2025-05-22,digital,CH,paid_search,7137298bf3acffb4bf4594811307745a4b0674cf2ac9b4adaa96bcd51bb0180c
u_00370,2026-04-19,free,OTHER,paid_search,1f8b634d371fa65e63a74ee392bf7ec9d5ae16a3ec367ebf99b4ed6cf43655bc
u_00371,2026-01-22,free,CH,newsletter,76e4ec0d02370e68a36b8c2721c4af96b63c48acef4249cab561c4bce529c267
u_00372,2025-04-06,print,CH,organic,12e78ba4193c2b4068164af635c42b539bb8c42f367f77abada6d5eed1091136
u_00373,2025-06-13,free,CH,direct,01f7d67c1b4c86d2ada1f75097f07de3596facf73ffa105886800a12ab2af416
u_00374,2025-05-08,digital,CH,paid_search,620cb0785d5bf597385ab4d898db03fe03de925515d775d77ba2c36d2ffb2329
u_00375,2025-01-24,digital,DE,referral,cb2f48381334eabac66db10906f5f76dc7dc44a59316a2c50803763786d52c07
u_00376,2025-01-21,digital,DE,paid_search,4a94a6a7f5381b729d699c577846ba8c9e080faa9939504bacdf1057ddf149a2
u_00377,2026-05-16,free,CH,direct,91ffe8bf7d88f513f2cb6bd67855bcea6645781495ced7cfa6328e1bd253687e
u_00378,2025-08-04,digital,CH,organic,989d0e55fd7bc39ebb6bbaba9927b39cb3af4634c2694095d6e235292512a3cb
u_00379,2025-06-26,free,CH,paid_search,b8b6857262f05fb997c8d96b98788cf5648f89580835c72b2396b55728038745
u_00380,2026-01-12,digital,CH,newsletter,16c2cc088420b980008f124821c53cfa2d9cb723232ca8f4c75c6f6d27644db5
u_00381,2025-09-26,free,CH,organic,bd4aff78eee7bda04cb51fea37fb0a61ccaa76a63bc4cd31d21df89ffdcb6873
u_00382,2026-05-16,digital,CH,organic,fa594a760415f20f31d32492c72ae63e30313f06ccccdc233ca7dc93ec781073
u_00383,2026-01-28,digital,CH,newsletter,180b71336fa540c93673c9b8eeeaceb164d9a4177b79049ee76d60df4041a404
u_00384,2025-09-02,free,DE,newsletter,e490aa0abd5552ca11c9056f370695c5a98fb1d7c5ddf3c794b28ee0b67a6747
u_00385,2025-06-21,free,DE,organic,ed8bcbda51a760897778554d68372270e2f7228c17ec7d3dd6a0666bc6a46c1d
u_00386,2026-06-21,digital,CH,paid_social,709d14c80fdeb4f812b1f325ed6a26ec8dbf9cb555efc5cc1c5e3767e7cbc2f3
u_00387,2026-01-08,free,CH,organic,4d152557f98c49d71024d7edaa4a5d8bb99e4e30e4508c7c6dfb62392c8e7b0e
u_00388,2026-05-26,free,CH,organic,558d93905a4a1edefa47c79c94d4d478bc011a851a08efc61923d1f6bb65f3b6
u_00389,2025-01-11,free,CH,paid_social,a704b764ee418ec39f8c5bc3d6e3c0e3c5bc1be8c8ef770c54040bddbbf93b42
u_00390,2026-03-15,premium,CH,organic,902f5df35b31bd9a41154aefe65401ea38ce6a43aaf3aa3f2bb0cebb18a9c9fe
u_00391,2025-11-19,digital,CH,paid_search,a4d6c421c945021b580207cb831243064c49e88d299e05139fede95d29dd82be
u_00392,2025-01-13,free,FR,organic,fa163d0766f2dfac3586b904ab21eeda48c3408eaac51bc4f00e16ec580acf7e
u_00393,2025-10-15,print,CH,newsletter,4b6c7679e2314350daed188b404e08cbc3017d1ea693b6ebb0bb16a77e2ddb4c
u_00394,2025-12-25,free,CH,paid_social,ba11f11ba26357e9d93261695d4b4ee60fc7e9b1ddd17661026af4a004b39229
u_00395,2024-11-09,free,CH,organic,72b489dadd34caf04be57f1128f0c694d389e6cc1d6084c4dddd8b5b1a280381
u_00396,2025-08-16,free,CH,direct,71266d852125243ae388178039f31aebfac1fde34308c056978f6e22c979ca4b
u_00397,2026-02-25,free,CH,newsletter,daa240fc8d92887015cf39ff1b98f76b3a9413edda9fafe190f4209fae83eb50
u_00398,2025-04-24,free,CH,organic,c1ed3e078fb930bad56a288cd88e108ccc96beff30f2ef7e45ba5b230f856cc5
u_00399,2025-08-19,digital,AT,direct,b64f0f4313d6a0839ff2f758ad9b0548e531f2a5fcae3893458db79eb4306462
u_00400,2025-08-08,free,DE,organic,64684a06c02459f346635282dde3cf417e8242ee95a0f4715ed9ba85b62ccb74
u_00401,2025-04-29,digital,AT,paid_search,82e7b137b3195df4d2dd39a03a66682c3c3a25b4e556a23d9ef136500360c742
u_00402,2026-05-03,free,CH,paid_search,5afc4b8f8d88671bb816d27f5e629452b3f6fc4a5e34efa9cbae673f9ef80ca0
u_00403,2026-01-28,free,CH,organic,ae0366ccfbe82af0972764b9a92903f4816f778d85ae648563bcf060c7bad7e5
u_00404,2025-01-09,free,CH,referral,981aa04488bd31a08337caaa239b48091f8ee4b87d845c4f3b2dcabd62cf4fc5
u_00405,2026-06-28,digital,CH,paid_social,73aa3ed0f75827ebc055e144facb6d9cfc82cec40accd7a72e1666ed2d14df3b
u_00406,2026-04-05,digital,CH,newsletter,1195847349927f7eff02d9e026d1ee6028e3c044f399dadf42751a1646fe76b2
u_00407,2025-04-16,free,DE,organic,2c4d8ca64441d8d1d4568b1dfb2030ab164c134e17edad03188b78626797ec80
u_00408,2026-03-05,free,CH,organic,eaa8a2e4966fae19ecb895b2665ad9d15d2423b2dd1c4295490249973d8006ab
u_00409,2025-01-07,free,CH,paid_search,c64c7f3ef621c517b934e62a2675058260ee64eef34ab15ffc0368c56c133853
u_00410,2026-06-30,digital,CH,organic,baca2585b9e92e39881796d7a097f6c1078e98a18d02e5f28592bb8b04d27337
u_00411,2025-12-10,free,CH,direct,766e3bc0da6977ccbbc6141838e84f468e986ef0f3ad8ece7defa7f4137f2b7b
u_00412,2025-11-29,digital,CH,referral,c9c59ee4102f93bb8700373d30fe625d05973491232240fd94c3c7ebf54045ff
u_00413,2025-01-02,free,CH,newsletter,d9df19952473521cd353a50dea23ddef01227e9c06e6d4b32afab083eba1dcbe
u_00414,2026-04-18,free,CH,referral,3726acd840367deb55a84bad35f1db2a075a55557fa4fc47dda91a5f08ac7514
u_00415,2024-11-21,digital,CH,organic,7a492c7ba173e06f97196ac3ca73e25574878780eb2c49ad924c54add3833d3e
u_00416,2025-03-16,free,IT,organic,112252f252f068c1bace5c0eba5dca8b1be79d921e2e48ebc1092a570cfafaeb
u_00417,2025-01-19,free,CH,paid_search,5b82d4da79d3954790c90d338c733dbbae1111bb53bda22f99665fee7285dfb3
u_00418,2026-01-27,print,CH,newsletter,a484bb80135b8ffacddcb75c355e9892506c7ce90c2a4f787004677c808fff91
u_00419,2025-02-13,free,CH,paid_search,f5e79e9cf326ad021207736abf77b15c1b96232c575c606826331f93c33b33eb
u_00420,2026-04-27,free,DE,organic,f1452b3cfc3f982e440949af865891bf7b19188d9f5e2d469563344d24cf31cb
u_00421,2025-12-03,free,CH,paid_social,d3e33b41866fbdac63b08485a3c5739b46e8ded298b70d3501e922eb7fa06b1b
u_00422,2024-11-26,free,CH,organic,137f05cf044e0cd4dbf53d943cf20cfdad4ec71ed54b881fbc028965e7603c1b
u_00423,2024-11-04,digital,CH,paid_social,ffb83f8bab6006e6289cc9f32863ba048eac0d3d5e1abdd4840f9ec40920376b
u_00424,2024-12-08,free,CH,organic,58847dc602670e145583210a0be14cda3c765303db9f462143dd7c908900b111
u_00425,2025-10-28,premium,CH,paid_social,8685f55a5c653748b7b74df0e957c2847154699a087ca5326c5266be68831dcb
u_00426,2026-02-08,digital,CH,paid_search,f9173e9b0411f74c461f8bf14289abed02c568a9cbaab34419f5f1a61cd49203
u_00427,2025-03-14,print,CH,newsletter,f5bd3cfaca1bfaccab1a81dc397078850e624a2679b166ac938e3375ad28a359
u_00428,2026-03-14,digital,DE,referral,a3f8214cf1761b8f0f1ce02c3035c2d7339dc2f8a2a45c024b3e8c99b3638bc3
u_00429,2024-12-12,premium,CH,organic,b17e281e9cff888537fc3d77944ff978a65df2cfb7723d3ad50b92ac30f9b0e0
u_00430,2026-02-08,digital,CH,newsletter,54ba41c36c4906c6f5bdd52d443250f5981ec987d754eda54d58a7c6fdfe1f92
u_00431,2026-05-10,free,CH,newsletter,1d71191a5f107d672de5a6d8a2472bf648101fb325bc2615e0039b6c844a4d89
u_00432,2026-01-25,free,CH,paid_social,3f444ca7b74f7b3720af794a6bb5d3d31cbc47ed7dc761fe0ace4086858965ed
u_00433,2026-01-01,digital,CH,direct,702a063707803b65713e9a2f1ade31644135dd51ef71e3167ede5e81c836227f
